narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
S29_Eggs_0000025,S29,S29_Eggs,0 days 00:00:35.031000,0 days 00:00:35.031000,0 days 00:00:37.282000,1050,1118,open box,open,0,box,5,['box'],[5]
S29_Eggs_0000026,S29,S29_Eggs,0 days 00:00:37.282000,0 days 00:00:37.282000,0 days 00:00:38.295000,1118,1148,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S29_Eggs_0000027,S29,S29_Eggs,0 days 00:00:38.295000,0 days 00:00:38.295000,0 days 00:00:38.861000,1148,1165,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S29_Eggs_0000028,S29,S29_Eggs,0 days 00:00:38.861000,0 days 00:00:38.861000,0 days 00:00:39.425000,1165,1182,close box,close,3,box,5,['box'],[5]
S29_Eggs_0000029,S29,S29_Eggs,0 days 00:00:39.425000,0 days 00:00:39.425000,0 days 00:00:40.596000,1182,1217,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S29_Eggs_0000031,S29,S29_Eggs,0 days 00:00:43.627000,0 days 00:00:43.627000,0 days 00:00:46.088000,1308,1382,open shell:egg,open,0,shell:egg,33,['shell:egg'],[33]
S29_Eggs_0000032,S29,S29_Eggs,0 days 00:00:46.088000,0 days 00:00:46.088000,0 days 00:00:47.278000,1382,1418,fill egg shell:egg bowl,fill,5,egg,16,"['egg', 'shell:egg', 'bowl']","[16, 33, 4]"
S29_Eggs_0000033,S29,S29_Eggs,0 days 00:00:47.278000,0 days 00:00:47.278000,0 days 00:00:47.787000,1418,1433,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S29_Eggs_0000034,S29,S29_Eggs,0 days 00:00:47.787000,0 days 00:00:47.787000,0 days 00:00:48.296000,1433,1448,take shell:egg top,take,1,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S29_Eggs_0000035,S29,S29_Eggs,0 days 00:00:48.296000,0 days 00:00:48.296000,0 days 00:00:49.782000,1448,1493,open shell:egg,open,0,shell:egg,33,['shell:egg'],[33]
S29_Eggs_0000036,S29,S29_Eggs,0 days 00:00:49.782000,0 days 00:00:49.782000,0 days 00:00:51.115000,1493,1533,fill egg shell:egg bowl,fill,5,egg,16,"['egg', 'shell:egg', 'bowl']","[16, 33, 4]"
S29_Eggs_0000037,S29,S29_Eggs,0 days 00:00:51.115000,0 days 00:00:51.115000,0 days 00:00:51.615000,1533,1548,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S29_Eggs_0000039,S29,S29_Eggs,0 days 00:00:52.709000,0 days 00:00:52.709000,0 days 00:00:54.250000,1581,1627,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S29_Eggs_0000040,S29,S29_Eggs,0 days 00:00:54.250000,0 days 00:00:54.250000,0 days 00:00:55.888000,1627,1676,take bottle cupboard,take,1,bottle,3,"['bottle', 'cupboard']","[3, 13]"
S29_Eggs_0000041,S29,S29_Eggs,0 days 00:00:55.888000,0 days 00:00:55.888000,0 days 00:00:56.609000,1676,1698,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S29_Eggs_0000043,S29,S29_Eggs,0 days 00:00:59.431000,0 days 00:00:59.431000,0 days 00:01:00.112000,1782,1803,put bottle top,put,2,bottle,3,"['bottle', 'top']","[3, 39]"
S29_Eggs_0000044,S29,S29_Eggs,0 days 00:01:00.112000,0 days 00:01:00.112000,0 days 00:01:01.844000,1803,1855,open drawer,open,0,drawer,15,['drawer'],[15]
S29_Eggs_0000045,S29,S29_Eggs,0 days 00:01:01.844000,0 days 00:01:01.844000,0 days 00:01:02.736000,1855,1882,take whisk drawer,take,1,whisk,43,"['whisk', 'drawer']","[43, 15]"
S29_Eggs_0000046,S29,S29_Eggs,0 days 00:01:02.736000,0 days 00:01:02.736000,0 days 00:01:03.351000,1882,1900,take spatula drawer,take,1,spatula,35,"['spatula', 'drawer']","[35, 15]"
S29_Eggs_0000047,S29,S29_Eggs,0 days 00:01:03.351000,0 days 00:01:03.351000,0 days 00:01:04.021000,1900,1920,put spatula top,put,2,spatula,35,"['spatula', 'top']","[35, 39]"
S29_Eggs_0000048,S29,S29_Eggs,0 days 00:01:04.021000,0 days 00:01:04.021000,0 days 00:01:05.093000,1920,1952,close drawer,close,3,drawer,15,['drawer'],[15]
S29_Eggs_0000049,S29,S29_Eggs,0 days 00:01:05.093000,0 days 00:01:05.093000,0 days 00:01:06.175000,1952,1985,put whisk top,put,2,whisk,43,"['whisk', 'top']","[43, 39]"
S29_Eggs_0000050,S29,S29_Eggs,0 days 00:01:06.175000,0 days 00:01:06.175000,0 days 00:01:07.106000,1985,2013,take cellar:salt top,take,1,cellar:salt,10,"['cellar:salt', 'top']","[10, 39]"
S29_Eggs_0000051,S29,S29_Eggs,0 days 00:01:07.106000,0 days 00:01:07.106000,0 days 00:01:10.274000,2013,2108,fill salt cellar:salt bowl,fill,5,salt,30,"['salt', 'cellar:salt', 'bowl']","[30, 10, 4]"
S29_Eggs_0000052,S29,S29_Eggs,0 days 00:01:10.274000,0 days 00:01:10.274000,0 days 00:01:10.844000,2108,2125,put cellar:salt top,put,2,cellar:salt,10,"['cellar:salt', 'top']","[10, 39]"
S29_Eggs_0000053,S29,S29_Eggs,0 days 00:01:10.844000,0 days 00:01:10.844000,0 days 00:01:11.434000,2125,2143,take cellar:salt top,take,1,cellar:salt,10,"['cellar:salt', 'top']","[10, 39]"
S29_Eggs_0000054,S29,S29_Eggs,0 days 00:01:11.434000,0 days 00:01:11.434000,0 days 00:01:17.732000,2143,2331,fill pepper cellar:salt bowl,fill,5,pepper,27,"['pepper', 'cellar:salt', 'bowl']","[27, 10, 4]"
S29_Eggs_0000056,S29,S29_Eggs,0 days 00:01:20.172000,0 days 00:01:20.172000,0 days 00:01:22.084000,2405,2462,fill pepper cellar:salt bowl,fill,5,pepper,27,"['pepper', 'cellar:salt', 'bowl']","[27, 10, 4]"
S29_Eggs_0000057,S29,S29_Eggs,0 days 00:01:22.084000,0 days 00:01:22.084000,0 days 00:01:22.590000,2462,2477,put cellar:salt top,put,2,cellar:salt,10,"['cellar:salt', 'top']","[10, 39]"
S29_Eggs_0000058,S29,S29_Eggs,0 days 00:01:22.590000,0 days 00:01:22.590000,0 days 00:01:23.684000,2477,2510,take whisk top,take,1,whisk,43,"['whisk', 'top']","[43, 39]"
S29_Eggs_0000059,S29,S29_Eggs,0 days 00:01:23.684000,0 days 00:01:23.684000,0 days 00:01:33.267000,2510,2798,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S29_Eggs_0000060,S29,S29_Eggs,0 days 00:01:33.267000,0 days 00:01:33.267000,0 days 00:01:33.776000,2798,2813,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S29_Eggs_0000061,S29,S29_Eggs,0 days 00:01:33.776000,0 days 00:01:33.776000,0 days 00:01:34.475000,2813,2834,take pan top,take,1,pan,26,"['pan', 'top']","[26, 39]"
S29_Eggs_0000062,S29,S29_Eggs,0 days 00:01:34.475000,0 days 00:01:34.475000,0 days 00:01:35.687000,2834,2870,put pan hob,put,2,pan,26,"['pan', 'hob']","[26, 20]"
S29_Eggs_0000063,S29,S29_Eggs,0 days 00:01:35.687000,0 days 00:01:35.687000,0 days 00:01:36.833000,2870,2904,take bottle top,take,1,bottle,3,"['bottle', 'top']","[3, 39]"
S29_Eggs_0000064,S29,S29_Eggs,0 days 00:01:36.833000,0 days 00:01:36.833000,0 days 00:01:39.081000,2904,2972,open bottle,open,0,bottle,3,['bottle'],[3]
S29_Eggs_0000065,S29,S29_Eggs,0 days 00:01:39.081000,0 days 00:01:39.081000,0 days 00:01:42.804000,2972,3084,fill oil bottle pan,fill,5,oil,24,"['oil', 'bottle', 'pan']","[24, 3, 26]"
S29_Eggs_0000066,S29,S29_Eggs,0 days 00:01:42.804000,0 days 00:01:42.804000,0 days 00:01:44.557000,3084,3136,close bottle,close,3,bottle,3,['bottle'],[3]
S29_Eggs_0000067,S29,S29_Eggs,0 days 00:01:44.557000,0 days 00:01:44.557000,0 days 00:01:45.199000,3136,3155,put bottle top,put,2,bottle,3,"['bottle', 'top']","[3, 39]"
S29_Eggs_0000068,S29,S29_Eggs,0 days 00:01:45.199000,0 days 00:01:45.199000,0 days 00:01:46.145000,3155,3184,take bottle top,take,1,bottle,3,"['bottle', 'top']","[3, 39]"
S29_Eggs_0000069,S29,S29_Eggs,0 days 00:01:46.145000,0 days 00:01:46.145000,0 days 00:01:47.004000,3184,3210,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S29_Eggs_0000070,S29,S29_Eggs,0 days 00:01:47.004000,0 days 00:01:47.004000,0 days 00:01:48.287000,3210,3248,put bottle cupboard,put,2,bottle,3,"['bottle', 'cupboard']","[3, 13]"
S29_Eggs_0000071,S29,S29_Eggs,0 days 00:01:48.287000,0 days 00:01:48.287000,0 days 00:01:48.796000,3248,3263,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S29_Eggs_0000072,S29,S29_Eggs,0 days 00:01:48.796000,0 days 00:01:48.796000,0 days 00:01:49.654000,3263,3289,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S29_Eggs_0000073,S29,S29_Eggs,0 days 00:01:49.654000,0 days 00:01:49.654000,0 days 00:01:50.267000,3289,3308,take bowl top,take,1,bowl,4,"['bowl', 'top']","[4, 39]"
S29_Eggs_0000074,S29,S29_Eggs,0 days 00:01:50.267000,0 days 00:01:50.267000,0 days 00:01:54.670000,3308,3440,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S29_Eggs_0000075,S29,S29_Eggs,0 days 00:01:54.670000,0 days 00:01:54.670000,0 days 00:01:55.187000,3440,3455,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S29_Eggs_0000076,S29,S29_Eggs,0 days 00:01:55.187000,0 days 00:01:55.187000,0 days 00:01:57.500000,3455,3525,shake pan,shake,7,pan,26,['pan'],[26]
S29_Eggs_0000078,S29,S29_Eggs,0 days 00:01:58.311000,0 days 00:01:58.311000,0 days 00:01:58.939000,3549,3568,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S29_Eggs_0000079,S29,S29_Eggs,0 days 00:01:58.939000,0 days 00:01:58.939000,0 days 00:02:11.748000,3568,3952,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S29_Eggs_0000080,S29,S29_Eggs,0 days 00:02:11.748000,0 days 00:02:11.748000,0 days 00:02:20.407000,3952,4212,fill shell:egg bowl pan,fill,5,shell:egg,33,"['shell:egg', 'bowl', 'pan']","[33, 4, 26]"
S29_Eggs_0000081,S29,S29_Eggs,0 days 00:02:20.407000,0 days 00:02:20.407000,0 days 00:02:20.911000,4212,4227,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S29_Eggs_0000082,S29,S29_Eggs,0 days 00:02:20.911000,0 days 00:02:20.911000,0 days 00:02:23.033000,4227,4290,put bowl top,put,2,bowl,4,"['bowl', 'top']","[4, 39]"
S29_Eggs_0000083,S29,S29_Eggs,0 days 00:02:23.033000,0 days 00:02:23.033000,0 days 00:02:24.131000,4290,4323,take shell:egg top,take,1,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S29_Eggs_0000084,S29,S29_Eggs,0 days 00:02:24.131000,0 days 00:02:24.131000,0 days 00:02:24.635000,4323,4339,put shell:egg bowl,put,2,shell:egg,33,"['shell:egg', 'bowl']","[33, 4]"
S29_Eggs_0000085,S29,S29_Eggs,0 days 00:02:24.635000,0 days 00:02:24.635000,0 days 00:02:26.145000,4339,4384,take spatula top,take,1,spatula,35,"['spatula', 'top']","[35, 39]"
S29_Eggs_0000087,S29,S29_Eggs,0 days 00:02:29.017000,0 days 00:02:29.017000,0 days 00:02:31.791000,4470,4553,shake pan,shake,7,pan,26,['pan'],[26]
S29_Eggs_0000089,S29,S29_Eggs,0 days 00:02:40.644000,0 days 00:02:40.644000,0 days 00:02:42.707000,4819,4881,mix pan spatula,mix,6,pan,26,"['pan', 'spatula']","[26, 35]"
S29_Eggs_0000091,S29,S29_Eggs,0 days 00:02:48.994000,0 days 00:02:48.994000,0 days 00:03:16.646000,5069,5899,mix pan spatula,mix,6,pan,26,"['pan', 'spatula']","[26, 35]"
S29_Eggs_0000092,S29,S29_Eggs,0 days 00:03:16.646000,0 days 00:03:16.646000,0 days 00:03:17.409000,5899,5922,shake pan,shake,7,pan,26,['pan'],[26]
S29_Eggs_0000093,S29,S29_Eggs,0 days 00:03:17.409000,0 days 00:03:17.409000,0 days 00:03:18.929000,5922,5967,mix pan spatula,mix,6,pan,26,"['pan', 'spatula']","[26, 35]"
S29_Eggs_0000094,S29,S29_Eggs,0 days 00:03:18.929000,0 days 00:03:18.929000,0 days 00:03:19.432000,5967,5982,put spatula pan,put,2,spatula,35,"['spatula', 'pan']","[35, 26]"
S29_Eggs_0000095,S29,S29_Eggs,0 days 00:03:19.432000,0 days 00:03:19.432000,0 days 00:03:21.663000,5982,6049,turn-off hob,turn-off,10,hob,20,['hob'],[20]
S29_Eggs_0000096,S29,S29_Eggs,0 days 00:03:21.663000,0 days 00:03:21.663000,0 days 00:03:22.170000,6049,6065,take spatula pan,take,1,spatula,35,"['spatula', 'pan']","[35, 26]"
S29_Eggs_0000097,S29,S29_Eggs,0 days 00:03:22.170000,0 days 00:03:22.170000,0 days 00:03:22.673000,6065,6080,shake pan,shake,7,pan,26,['pan'],[26]
S29_Eggs_0000098,S29,S29_Eggs,0 days 00:03:22.673000,0 days 00:03:22.673000,0 days 00:03:25.468000,6080,6164,mix pan spatula,mix,6,pan,26,"['pan', 'spatula']","[26, 35]"
S29_Eggs_0000099,S29,S29_Eggs,0 days 00:03:25.468000,0 days 00:03:25.468000,0 days 00:03:27.022000,6164,6210,take pan hob,take,1,pan,26,"['pan', 'hob']","[26, 20]"
S29_Eggs_0000100,S29,S29_Eggs,0 days 00:03:27.022000,0 days 00:03:27.022000,0 days 00:03:34.024000,6210,6420,fill shell:egg pan plate,fill,5,shell:egg,33,"['shell:egg', 'pan', 'plate']","[33, 26, 28]"
S29_Eggs_0000101,S29,S29_Eggs,0 days 00:03:34.024000,0 days 00:03:34.024000,0 days 00:03:34.567000,6420,6437,put spatula pan,put,2,spatula,35,"['spatula', 'pan']","[35, 26]"
S29_Eggs_0000102,S29,S29_Eggs,0 days 00:03:34.567000,0 days 00:03:34.567000,0 days 00:03:36.508000,6437,6495,put pan hob,put,2,pan,26,"['pan', 'hob']","[26, 20]"
S29_Eggs_0000103,S29,S29_Eggs,0 days 00:03:36.508000,0 days 00:03:36.508000,0 days 00:03:39.704000,6495,6591,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S29_Sandwich_0000001,S29,S29_Sandwich,0 days 00:00:07.803000,0 days 00:00:07.803000,0 days 00:00:09.889000,234,296,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S29_Sandwich_0000002,S29,S29_Sandwich,0 days 00:00:09.889000,0 days 00:00:09.889000,0 days 00:00:11.072000,296,332,open fridge,open,0,fridge,18,['fridge'],[18]
S29_Sandwich_0000003,S29,S29_Sandwich,0 days 00:00:11.072000,0 days 00:00:11.072000,0 days 00:00:12.615000,332,378,take bag fridge,take,1,bag,1,"['bag', 'fridge']","[1, 18]"
S29_Sandwich_0000004,S29,S29_Sandwich,0 days 00:00:12.615000,0 days 00:00:12.615000,0 days 00:00:13.334000,378,400,put bag fridge,put,2,bag,1,"['bag', 'fridge']","[1, 18]"
S29_Sandwich_0000005,S29,S29_Sandwich,0 days 00:00:13.334000,0 days 00:00:13.334000,0 days 00:00:15.170000,400,455,take jar fridge,take,1,jar,21,"['jar', 'fridge']","[21, 18]"
S29_Sandwich_0000006,S29,S29_Sandwich,0 days 00:00:15.170000,0 days 00:00:15.170000,0 days 00:00:16.729000,455,501,take jar fridge,take,1,jar,21,"['jar', 'fridge']","[21, 18]"
S29_Sandwich_0000007,S29,S29_Sandwich,0 days 00:00:16.729000,0 days 00:00:16.729000,0 days 00:00:17.820000,501,534,close fridge,close,3,fridge,18,['fridge'],[18]
S29_Sandwich_0000008,S29,S29_Sandwich,0 days 00:00:17.820000,0 days 00:00:17.820000,0 days 00:00:18.808000,534,564,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S29_Sandwich_0000009,S29,S29_Sandwich,0 days 00:00:18.808000,0 days 00:00:18.808000,0 days 00:00:19.760000,564,592,put jar jar top,put,2,jar,21,"['jar', 'jar', 'top']","[21, 21, 39]"
S29_Sandwich_0000010,S29,S29_Sandwich,0 days 00:00:19.760000,0 days 00:00:19.760000,0 days 00:00:20.362000,592,610,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S29_Sandwich_0000011,S29,S29_Sandwich,0 days 00:00:20.362000,0 days 00:00:20.362000,0 days 00:00:21.089000,610,632,take bag fridge,take,1,bag,1,"['bag', 'fridge']","[1, 18]"
S29_Sandwich_0000012,S29,S29_Sandwich,0 days 00:00:21.089000,0 days 00:00:21.089000,0 days 00:00:21.734000,632,652,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S29_Sandwich_0000013,S29,S29_Sandwich,0 days 00:00:21.734000,0 days 00:00:21.734000,0 days 00:00:22.390000,652,671,put bag top,put,2,bag,1,"['bag', 'top']","[1, 39]"
S29_Sandwich_0000014,S29,S29_Sandwich,0 days 00:00:22.390000,0 days 00:00:22.390000,0 days 00:00:25.813000,671,774,open bag,open,0,bag,1,['bag'],[1]
S29_Sandwich_0000015,S29,S29_Sandwich,0 days 00:00:25.813000,0 days 00:00:25.813000,0 days 00:00:29.525000,774,885,take bread bag,take,1,bread,6,"['bread', 'bag']","[6, 1]"
S29_Sandwich_0000017,S29,S29_Sandwich,0 days 00:00:30.186000,0 days 00:00:30.186000,0 days 00:00:31.233000,905,936,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S29_Sandwich_0000018,S29,S29_Sandwich,0 days 00:00:31.233000,0 days 00:00:31.233000,0 days 00:00:32.689000,936,980,take plate cupboard,take,1,plate,28,"['plate', 'cupboard']","[28, 13]"
S29_Sandwich_0000019,S29,S29_Sandwich,0 days 00:00:32.689000,0 days 00:00:32.689000,0 days 00:00:33.300000,980,999,put plate top,put,2,plate,28,"['plate', 'top']","[28, 39]"
S29_Sandwich_0000020,S29,S29_Sandwich,0 days 00:00:33.300000,0 days 00:00:33.300000,0 days 00:00:33.837000,999,1015,put bread plate,put,2,bread,6,"['bread', 'plate']","[6, 28]"
S29_Sandwich_0000021,S29,S29_Sandwich,0 days 00:00:33.837000,0 days 00:00:33.837000,0 days 00:00:35.139000,1015,1054,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S29_Sandwich_0000022,S29,S29_Sandwich,0 days 00:00:35.139000,0 days 00:00:35.139000,0 days 00:00:36.570000,1054,1097,open drawer,open,0,drawer,15,['drawer'],[15]
S29_Sandwich_0000023,S29,S29_Sandwich,0 days 00:00:36.570000,0 days 00:00:36.570000,0 days 00:00:37.451000,1097,1123,take knife drawer,take,1,knife,22,"['knife', 'drawer']","[22, 15]"
S29_Sandwich_0000024,S29,S29_Sandwich,0 days 00:00:37.451000,0 days 00:00:37.451000,0 days 00:00:38.078000,1123,1142,close drawer,close,3,drawer,15,['drawer'],[15]
S29_Sandwich_0000025,S29,S29_Sandwich,0 days 00:00:38.078000,0 days 00:00:38.078000,0 days 00:00:38.585000,1142,1157,put knife top,put,2,knife,22,"['knife', 'top']","[22, 39]"
S29_Sandwich_0000027,S29,S29_Sandwich,0 days 00:00:39.549000,0 days 00:00:39.549000,0 days 00:00:41.620000,1186,1248,open jar,open,0,jar,21,['jar'],[21]
S29_Sandwich_0000028,S29,S29_Sandwich,0 days 00:00:41.620000,0 days 00:00:41.620000,0 days 00:00:42.486000,1248,1274,put cap top,put,2,cap,9,"['cap', 'top']","[9, 39]"
S29_Sandwich_0000029,S29,S29_Sandwich,0 days 00:00:42.486000,0 days 00:00:42.486000,0 days 00:00:43.006000,1274,1290,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S29_Sandwich_0000030,S29,S29_Sandwich,0 days 00:00:43.006000,0 days 00:00:43.006000,0 days 00:00:43.561000,1290,1306,open jar,open,0,jar,21,['jar'],[21]
S29_Sandwich_0000031,S29,S29_Sandwich,0 days 00:00:43.561000,0 days 00:00:43.561000,0 days 00:00:44.199000,1306,1325,put jar jar top,put,2,jar,21,"['jar', 'jar', 'top']","[21, 21, 39]"
S29_Sandwich_0000032,S29,S29_Sandwich,0 days 00:00:44.199000,0 days 00:00:44.199000,0 days 00:00:44.829000,1325,1344,take knife top,take,1,knife,22,"['knife', 'top']","[22, 39]"
S29_Sandwich_0000034,S29,S29_Sandwich,0 days 00:00:46.929000,0 days 00:00:46.929000,0 days 00:01:09.835000,1407,2095,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S29_Sandwich_0000035,S29,S29_Sandwich,0 days 00:01:09.835000,0 days 00:01:09.835000,0 days 00:01:10.695000,2095,2120,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S29_Sandwich_0000036,S29,S29_Sandwich,0 days 00:01:10.695000,0 days 00:01:10.695000,0 days 00:01:12.234000,2120,2167,take towel:kitchen fridge,take,1,towel:kitchen,41,"['towel:kitchen', 'fridge']","[41, 18]"
S29_Sandwich_0000037,S29,S29_Sandwich,0 days 00:01:12.234000,0 days 00:01:12.234000,0 days 00:01:13.441000,2167,2203,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S29_Sandwich_0000038,S29,S29_Sandwich,0 days 00:01:13.441000,0 days 00:01:13.441000,0 days 00:01:15.937000,2203,2278,wash knife towel:kitchen,wash,9,knife,22,"['knife', 'towel:kitchen']","[22, 41]"
S29_Sandwich_0000039,S29,S29_Sandwich,0 days 00:01:15.937000,0 days 00:01:15.937000,0 days 00:01:17.086000,2278,2312,put towel:kitchen top,put,2,towel:kitchen,41,"['towel:kitchen', 'top']","[41, 39]"
S29_Sandwich_0000040,S29,S29_Sandwich,0 days 00:01:17.086000,0 days 00:01:17.086000,0 days 00:01:18.392000,2312,2351,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S29_Sandwich_0000041,S29,S29_Sandwich,0 days 00:01:18.392000,0 days 00:01:18.392000,0 days 00:01:24.752000,2351,2542,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S29_Sandwich_0000042,S29,S29_Sandwich,0 days 00:01:24.752000,0 days 00:01:24.752000,0 days 00:01:25.387000,2542,2561,put jar top,put,2,jar,21,"['jar', 'top']","[21, 39]"
S29_Sandwich_0000043,S29,S29_Sandwich,0 days 00:01:25.387000,0 days 00:01:25.387000,0 days 00:01:42.568000,2561,3077,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S29_Sandwich_0000044,S29,S29_Sandwich,0 days 00:01:42.568000,0 days 00:01:42.568000,0 days 00:01:43.340000,3077,3100,put knife plate,put,2,knife,22,"['knife', 'plate']","[22, 28]"
S29_Sandwich_0000045,S29,S29_Sandwich,0 days 00:01:43.340000,0 days 00:01:43.340000,0 days 00:01:44.070000,3100,3122,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S29_Sandwich_0000046,S29,S29_Sandwich,0 days 00:01:44.070000,0 days 00:01:44.070000,0 days 00:01:45.558000,3122,3166,close jar,close,3,jar,21,['jar'],[21]
S29_Sandwich_0000047,S29,S29_Sandwich,0 days 00:01:45.558000,0 days 00:01:45.558000,0 days 00:01:46.642000,3166,3199,take cap top,take,1,cap,9,"['cap', 'top']","[9, 39]"
S29_Sandwich_0000048,S29,S29_Sandwich,0 days 00:01:46.642000,0 days 00:01:46.642000,0 days 00:01:48.600000,3199,3258,close jar,close,3,jar,21,['jar'],[21]
S29_Sandwich_0000050,S29,S29_Sandwich,0 days 00:01:52.563000,0 days 00:01:52.563000,0 days 00:01:53.559000,3376,3406,take bread plate,take,1,bread,6,"['bread', 'plate']","[6, 28]"
S29_Sandwich_0000051,S29,S29_Sandwich,0 days 00:01:53.559000,0 days 00:01:53.559000,0 days 00:01:54.524000,3406,3435,put bread bread,put,2,bread,6,"['bread', 'bread']","[6, 6]"
S29_Sandwich_0000053,S29,S29_Sandwich,0 days 00:01:55.881000,0 days 00:01:55.881000,0 days 00:02:02.521000,3476,3675,wash hand towel:kitchen,wash,9,hand,19,"['hand', 'towel:kitchen']","[19, 41]"
S30_Brownie_0000001,S30,S30_Brownie,0 days 00:00:11.296000,0 days 00:00:11.296000,0 days 00:00:14.038000,338,421,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S30_Brownie_0000002,S30,S30_Brownie,0 days 00:00:14.038000,0 days 00:00:14.038000,0 days 00:00:15.370000,421,461,open fridge,open,0,fridge,18,['fridge'],[18]
S30_Brownie_0000003,S30,S30_Brownie,0 days 00:00:15.370000,0 days 00:00:15.370000,0 days 00:00:18.244000,461,547,open box,open,0,box,5,['box'],[5]
S30_Brownie_0000004,S30,S30_Brownie,0 days 00:00:18.244000,0 days 00:00:18.244000,0 days 00:00:20.678000,547,620,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S30_Brownie_0000005,S30,S30_Brownie,0 days 00:00:20.678000,0 days 00:00:20.678000,0 days 00:00:22.467000,620,674,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S30_Brownie_0000006,S30,S30_Brownie,0 days 00:00:22.467000,0 days 00:00:22.467000,0 days 00:00:23.898000,674,716,close box,close,3,box,5,['box'],[5]
S30_Brownie_0000007,S30,S30_Brownie,0 days 00:00:23.898000,0 days 00:00:23.898000,0 days 00:00:25.563000,716,766,close fridge,close,3,fridge,18,['fridge'],[18]
S30_Brownie_0000008,S30,S30_Brownie,0 days 00:00:25.563000,0 days 00:00:25.563000,0 days 00:00:27.365000,766,820,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S30_Brownie_0000009,S30,S30_Brownie,0 days 00:00:27.365000,0 days 00:00:27.365000,0 days 00:00:28.197000,820,845,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S30_Brownie_0000010,S30,S30_Brownie,0 days 00:00:28.197000,0 days 00:00:28.197000,0 days 00:00:28.771000,845,863,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S30_Brownie_0000011,S30,S30_Brownie,0 days 00:00:28.771000,0 days 00:00:28.771000,0 days 00:00:30.199000,863,905,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S30_Brownie_0000012,S30,S30_Brownie,0 days 00:00:30.199000,0 days 00:00:30.199000,0 days 00:00:31.624000,905,948,take bowl cupboard,take,1,bowl,4,"['bowl', 'cupboard']","[4, 13]"
S30_Brownie_0000013,S30,S30_Brownie,0 days 00:00:31.624000,0 days 00:00:31.624000,0 days 00:00:32.878000,948,986,put bowl top,put,2,bowl,4,"['bowl', 'top']","[4, 39]"
S30_Brownie_0000014,S30,S30_Brownie,0 days 00:00:32.878000,0 days 00:00:32.878000,0 days 00:00:34.288000,986,1028,close cupboard,close,3,cupboard,13,['cupboard'],[13]
